Compound_CID,Name,SMILES
129318916,Ibuprofen impurity 123,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)OCC(CO)O
177830311,Ibuprofen Impurity 80 (Peg 600),CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCCOC(=O)C(C)C2=CC=C(C=C2)CC(C)C
129318913,Ibuprofen impurity 121,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)OCC(C)O
129318917,Ibuprofen impurity 124,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)OC(CO)CO
129318914,Ibuprofen impurity 122,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)OC(C)CO
155898926,Oxypropyl ibuprofen,CCC(C(C)(C1=CC=C(C=C1)CC(C)C)C(=O)O)O
129715309,Ibuprofen iodide,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OI
39912,Dexibuprofen,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O
11499530,2-(4-Isobutyrylphenyl)propionic acid,CC(C)C(=O)C1=CC=C(C=C1)C(C)C(=O)O
5228577,2-(4-Isobutylphenyl)-2-hydroxypropionic acid,CC(C)CC1=CC=C(C=C1)C(C)(C(=O)O)O
45117195,2-(4'-(1-Hydroxy-2-methylpropyl)phenyl)propionic acid,CC(C)C(C1=CC=C(C=C1)C(C)C(=O)O)O
12046192,p-Butylhydratropic acid,CCCCC1=CC=C(C=C1)C(C)C(=O)O
595160,beta-Methyl-4-(2-methylpropyl)benzeneethanol,CC(C)CC1=CC=C(C=C1)C(C)CO
9834277,3-(4-Isobutylphenyl)propanoic acid,CC(C)CC1=CC=C(C=C1)CCC(=O)O
10443535,Hydroxyibuprofen,CC(C1=CC=C(C=C1)CC(C)(C)O)C(=O)O
10219663,2-(4-Formylphenyl)propionic acid,CC(C1=CC=C(C=C1)C=O)C(=O)O
527816,2-(4-Ethylphenyl)propionic acid,CCC1=CC=C(C=C1)C(C)C(=O)O
15009332,"L-Lysine, mono((alphaR)-alpha-methyl-4-(2-methylpropyl)benzeneacetate)",C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)O.C(CCN)C[C@@H](C(=O)O)N
11424295,2-(3-(2-Methylpropyl)phenyl)propanoic acid,CC(C)CC1=CC(=CC=C1)C(C)C(=O)O
250105,2-(4-(2-Methylpropyl)phenyl)ethanol,CC(C)CC1=CC=C(C=C1)CCO
101072,Ibuprofenamide,CC(C)CC1=CC=C(C=C1)C(C)C(=O)N
93214,4'-Isobutylacetophenone,CC(C)CC1=CC=C(C=C1)C(=O)C
11044622,"1,1-Bis(p-isobutylphenyl)ethane",CC(C)CC1=CC=C(C=C1)C(C)C2=CC=C(C=C2)CC(C)C
562967,2-(4-(1-Methylpropyl)phenyl)propanoic acid,CCC(C)C1=CC=C(C=C1)C(C)C(=O)O
59014963,Npc217242,[2H]C([2H])([2H])[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O
92278491,"beta-D-Glucopyranuronic acid, 1-[(alphaS)-alpha-methyl-4-(2-methylpropyl)benzeneacetate]",C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O
71588000,"7-(2-Methylpropyl)-1-(4-(2-methylpropyl)phenyl)-1,2,3,4-tetrahydronaphthalene-1,4-dicarboxylic acid",CC(C)CC1=CC=C(C=C1)[C@@]2(CC[C@H](C3=C2C=C(C=C3)CC(C)C)C(=O)O)C(=O)O
150866,2-(4-Tolyl)propanoic acid,CC1=CC=C(C=C1)C(C)C(=O)O
595136,2-(4-Isobutylphenyl)-N-(1-phenylethyl)propanamide,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC(C)C2=CC=CC=C2
6933487,Methyl (alphaS)-alpha-methyl-4-(2-methylpropyl)benzeneacetate,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)OC
10444113,Carboxyibuprofen,CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O
24798775,Advil Congestion Relief,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O.CNC[C@@H](C1=CC(=CC=C1)O)O.Cl
5326009,Methyl (alphaR)-alpha-methyl-4-(2-methylpropyl)benzeneacetate,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)OC
129318303,1-(2-Methylpropyl)-4-((3RS)-3-(4-(2-methylpropyl)phenyl)butyl)benzene,CC(C)CC1=CC=C(C=C1)CCC(C)C2=CC=C(C=C2)CC(C)C
170486,Ethyl alpha-methyl-4-(2-methylpropyl)benzeneacetate,CCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C
9819903,Dexibuprofen lysine anhydrous,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O.C(CCN)C[C@@H](C(=O)O)N
56665514,Ethyl (alphaR)-alpha-methyl-4-(2-methylpropyl)benzeneacetate,CCOC(=O)[C@H](C)C1=CC=C(C=C1)CC(C)C
46781932,2-(4-(2-Methylpropyl)(~13~C_6_)phenyl)propanoic acid,CC(C)C[13C]1=[13CH][13CH]=[13C]([13CH]=[13CH]1)C(C)C(=O)O
1207293,(alphaR)-alpha-Methyl-4-(2-methylpropyl)-N-((1R)-1-phenylethyl)benzeneacetamide,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)N[C@H](C)C2=CC=CC=C2
4464271,2-Methoxyphenyl alpha-methyl-4-(2-methylpropyl)benzeneacetate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC2=CC=CC=C2OC
129011620,"(3RS)-1,3-Bis(4-(2-methylpropyl)phenyl)butan-1-one",CC(C)CC1=CC=C(C=C1)C(C)CC(=O)C2=CC=C(C=C2)CC(C)C
85194,"Methanol, 1-(diethylamino)-",CCN(CC)CO
9794278,(S)-2-(3-Isobutylphenyl)propanoic acid,C[C@@H](C1=CC=CC(=C1)CC(C)C)C(=O)O
553218,Trimethylsilyl 2-[4-(2-methylpropyl)phenyl]propanoate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O[Si](C)(C)C
71312545,3-Hydroxyibuprofen,CC(CC1=CC=C(C=C1)C(C)C(=O)O)CO
9552081,Chlorhexidine Gluconate,C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl.C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O.C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
11139492,1-Methylethyl alpha-methyl-4-(2-methylpropyl)benzeneacetate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC(C)C
11138177,2-(4-Isobutylphenyl)acrylamide,CC(C)CC1=CC=C(C=C1)C(=C)C(=O)N
14880971,2-(p-Propylphenyl)propionic acid,CCCC1=CC=C(C=C1)C(C)C(=O)O
58220220,Tetraethyleneglycol Bisibuprofen Ester,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCCOCCOCCOCCOC(=O)C(C)C2=CC=C(C=C2)CC(C)C
1207294,(2S)-2-[4-(2-methylpropyl)phenyl]-N-[(1R)-1-phenylethyl]propanamide,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)N[C@H](C)C2=CC=CC=C2
1207291,(2R)-2-[4-(2-methylpropyl)phenyl]-N-[(1S)-1-phenylethyl]propanamide,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)N[C@@H](C)C2=CC=CC=C2
122233334,"3-Hydroxy-2,2-dimethylpropyl 2-chloropropanoate",CC(C(=O)OCC(C)(C)CO)Cl
11954362,Dexibuprofen Lysine,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O.C(CCN)C[C@@H](C(=O)O)N.O
9899945,Butyl 2-[4-(2-methylpropyl)phenyl]propanoate,CCCCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C
171379057,"(1R,2S,5R)-2-isopropyl-5-methylcyclohexyl 2-(4-isobutylphenyl)propanoate",C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C(C)C2=CC=C(C=C2)CC(C)C)C(C)C
576929,1-Ethyl-4-isobutylbenzene,CCC1=CC=C(C=C1)CC(C)C
78109,"Benzaldehyde, 4-(phenylmethoxy)-",C1=CC=C(C=C1)COC2=CC=C(C=C2)C=O
2775240,2-Chloro-1-(4-(2-methylpropyl)phenyl)-1-propanone,CC(C)CC1=CC=C(C=C1)C(=O)C(C)Cl
156356,alpha-Methyl-4-(2-methyl-1-propen-1-yl)benzeneacetic acid,CC(C1=CC=C(C=C1)C=C(C)C)C(=O)O
158270,Octyl 2-[4-(2-methylpropyl)phenyl]propanoate,CCCCCCCCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C
83407,"1-Propanol, 3-chloro-2,2-dimethyl-",CC(C)(CO)CCl
38111,4-Isobutylbenzoic acid,CC(C)CC1=CC=C(C=C1)C(=O)O
9837805,Propyl 2-[4-(2-methylpropyl)phenyl]propanoate,CCCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C
2849732,N-(4-hydroxyphenyl)-2-(4-isobutylphenyl)propanamide,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC2=CC=C(C=C2)O
69338,Isopropyl hydroxyacetate,CC(C)OC(=O)CO
11710076,2-Methoxy-4-(prop-2-en-1-yl)phenyl 2-[4-(2-methylpropyl)phenyl]propanoate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC2=C(C=C(C=C2)CC=C)OC
90057802,"1,3-Dihydroxypropan-2-yl 2-(4-isobutylphenyl)propanoate",CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC(CO)CO
11739288,4-Acetamidophenyl 2-[4-(2-methylpropyl)phenyl]propanoate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC2=CC=C(C=C2)NC(=O)C
4356795,2-Chloro-1-(4-propylphenyl)propan-1-one,CCCC1=CC=C(C=C1)C(=O)C(C)Cl
3014024,Benzalkonium Chloride,CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]
3331521,2-Chloro-1-(4-ethyl-phenyl)-propan-1-one,CCC1=CC=C(C=C1)C(=O)C(C)Cl
10609225,(alphaS)-alpha-Methyl-4-(2-methylpropyl)benzeneacetyl chloride,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)Cl
15920271,"3,4,5-Trihydroxy-6-[2-[4-(2-methylpropyl)phenyl]propanoyloxy]oxane-2-carboxylic acid",CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O
11321461,2-(4-Isopropylphenyl)propanoic acid,CC(C)C1=CC=C(C=C1)C(C)C(=O)O
13241439,alpha-Methyl-2-(2-methylpropyl)benzeneacetic Acid,CC(C)CC1=CC=CC=C1C(C)C(=O)O
13175010,Hexyl 2-[4-(2-methylpropyl)phenyl]propanoate,CCCCCCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C
13376834,2-Hydroxypropyl 2-(4-Isobutylphenyl)propanoate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(C)O
21252143,Ethenyl alpha-methyl-4-(2-methylpropyl)benzeneacetate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC=C
13175012,2-Ethoxyethyl alpha-methyl-4-(2-methylpropyl)benzeneacetate,CCOCCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C
13175020,2-Methylpropyl 2-[4-(2-methylpropyl)phenyl]propanoate,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(C)C
13066570,rac 2-(4-Formylphenyl)propionic Acid Ethyl Ester,CCOC(=O)C(C)C1=CC=C(C=C1)C=O
13175019,"2,3-Dihydroxypropyl I+--methyl-4-(2-methylpropyl)benzeneacetate",CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(CO)O
28292733,(r)-2-(4-Ethylphenyl)propanoic acid,CCC1=CC=C(C=C1)[C@@H](C)C(=O)O
53629521,Bismuth Subsalicylate,C1=CC=C(C(=C1)C(=O)[O-])[O-].[OH-].[Bi+3]
63821918,"6-Isobutyl-3-methyl-2,3-dihydro-1H-inden-1-one",CC1CC(=O)C2=C1C=CC(=C2)CC(C)C
134658312,2-Chloro-1-[2-(2-methylpropyl)phenyl]-1-propanone,CC(C)CC1=CC=CC=C1C(=O)C(C)Cl
11401839,alpha-Fluoro-alpha-methyl-4-(2-methylpropyl)benzeneacetic acid,CC(C)CC1=CC=C(C=C1)C(C)(C(=O)O)F
3632255,2-[4-(2-methylpropyl)phenyl]butanedioic Acid,CC(C)CC1=CC=C(C=C1)C(CC(=O)O)C(=O)O
4408170,2-(4-butan-2-ylphenyl)acetic Acid,CCC(C)C1=CC=C(C=C1)CC(=O)O
169443380,N-[3-Methyl-2-phenylbutyl]-2-[4-isobutylphenyl]propionamide (PBA Amide),CC(C)CC1=CC=C(C=C1)C(C)C(=O)NCC(C2=CC=CC=C2)C(C)C
12325942,Ethyl (alphaS)-alpha-methyl-4-(2-methylpropyl)benzeneacetate,CCOC(=O)[C@@H](C)C1=CC=C(C=C1)CC(C)C
13732743,"3-Chloro-2,2-dimethylpropyl 2-(4-isobutylphenyl)propanoate",CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(C)(C)CCl
13699425,"2-(1-Chloroethyl)-2-(4-isobutylphenyl)-5,5-dimethyl-1,3-dioxane",CC(C)CC1=CC=C(C=C1)C2(OCC(CO2)(C)C)C(C)Cl
119,Gamma-Aminobutyric Acid,C(CC(=O)O)CN
1983,Acetaminophen,CC(=O)NC1=CC=C(C=C1)O
5754,Cortisol,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
5881,Dehydroepiandrosterone,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C
11470,4-Acetylbenzoic Acid,CC(=O)C1=CC=C(C=C1)C(=O)O
16683040,Motrin-A,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O[Al]OC(=O)C(C)C2=CC=C(C=C2)CC(C)C.O
121494052,4-(2-Hydroxy-2-methylpropyl)-benzeneacetic Acid-d6,[2H]C([2H])([2H])C(CC1=CC=C(C=C1)CC(=O)O)(C([2H])([2H])[2H])O
168306877,(2R)-2-[4-(dimethylsilylmethyl)phenyl]propanoic acid,C[C@H](C1=CC=C(C=C1)C[SiH](C)C)C(=O)O
20227432,1-(4-Butylphenyl)-2-chloropropan-1-one,CCCCC1=CC=C(C=C1)C(=O)C(C)Cl
57347581,"3-(4-(1-Carboxy(2,2,2-~2~H_3_)ethyl)phenyl)-2-methylpropanoic acid",[2H]C([2H])([2H])C(C1=CC=C(C=C1)CC(C)C(=O)O)C(=O)O
171394828,(R)-3-Methyl-2-phenylbutyl Dexibuprofen Amide,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)NC[C@@H](C2=CC=CC=C2)C(C)C
76966002,"(1S,4S)-6-(2-methylpropyl)-4-[4-(2-methylpropyl)phenyl]-2,3-dihydro-1H-naphthalene-1,4-dicarboxylic acid",CC(C)CC1=CC=C(C=C1)[C@]2(CC[C@@H](C3=C2C=C(C=C3)CC(C)C)C(=O)O)C(=O)O
169442362,"benzyl (2R,3R,4R,5S)-3,4,5-trihydroxy-6-[2-[4-(2-methylpropyl)phenyl]propanoyloxy]oxane-2-carboxylate",CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC2[C@H]([C@@H]([C@H]([C@@H](O2)C(=O)OCC3=CC=CC=C3)O)O)O
171382414,2-(p-sec-Butylphenyl)propionic Acid-d3,[2H]C([2H])([2H])C(C1=CC=C(C=C1)C(C)CC)C(=O)O
177830307,"N-((1S,2S)-1-hydroxy-1-phenylpropan-2-yl)-2-(4-isobutylphenyl)-N-methylpropanamide",C[C@@H]([C@H](C1=CC=CC=C1)O)N(C)C(=O)C(C)C2=CC=C(C=C2)CC(C)C
